"word","sentiment","translatedContent"
"quitclaims","litigious","renuncias"
"rata","litigious","rata"
"ratable","litigious","tasable"
"ratably","litigious","ratably"
"reargument","litigious","retaguardia"
"rebut","litigious","refutar"
"rebuts","litigious","refuta"
"rebuttable","litigious","refutable"
"rebuttably","litigious","refutablemente"
"rebuttal","litigious","refutación"
"rebuttals","litigious","refutaciones"
"rebutted","litigious","refutado"
"rebutting","litigious","refutando"
"recordation","litigious","grabación"
"recoupable","litigious","recuperable"
"recoupment","litigious","compensación"
"recoupments","litigious","recuperaciones"
"recourse","litigious","recurso"
"recourses","litigious","recursos"
"rectification","litigious","rectificación"
"rectifications","litigious","rectificaciones"
"recusal","litigious","recusación"
"recuse","litigious","recuse"
"recused","litigious","recusado"
"recuses","litigious","recusa"
"recusing","litigious","recusando"
"redact","litigious","redactar"
"redacted","litigious","redactado"
"redacting","litigious","redactando"
"redaction","litigious","redacción"
"redactions","litigious","redacciones"
"referenda","litigious","referéndums"
"referendum","litigious","referéndum"
"referendums","litigious","referéndums"
"refile","litigious","rellenar"
"refiled","litigious","rellenado"
"refiles","litigious","refiles"
"refiling","litigious","rellenado"
"regulate","litigious","regular"
"regulated","litigious","regulado"
"regulates","litigious","regula"
"regulating","litigious","regulando"
"regulation","litigious","regulación"
"regulations","litigious","regulaciones"
"regulative","litigious","reglamentario"
"regulator","litigious","regulador"
"regulators","litigious","reguladores"
"regulatory","litigious","regulador"
"rehear","litigious","volver a escuchar"
"reheard","litigious","volver a escuchar"
"rehearing","litigious","volver a escuchar"
"rehearings","litigious","ensayos"
"releasees","litigious","libera"
"remand","litigious","preventivo"
"remanded","litigious","reenviado"
"remanding","litigious","remanente"
"remands","litigious","retenciones"
"remediate","litigious","remediar"
"remediated","litigious","remediado"
"remediating","litigious","remediación"
"remediation","litigious","remediación"
"remediations","litigious","remediaciones"
"remedied","litigious","remediado"
"remised","litigious","despedido"
"repledged","litigious","repleto"
"replevin","litigious","replevin"
"reprorated","litigious","reprobado"
"requester","litigious","solicitante"
"requestor","litigious","solicitante"
"reregulation","litigious","reregulación"
"rescind","litigious","rescindir"
"rescinded","litigious","rescindido"
"rescinding","litigious","rescindiendo"
"rescinds","litigious","rescinde"
"rescission","litigious","rescisión"
"rescissions","litigious","rescisiones"
"restitutionary","litigious","restitucional"
"retendering","litigious","retender"
"retrocede","litigious","retroceder"
"retroceded","litigious","retrocedido"
"retrocessionaires","litigious","retrocesionarios"
"revocability","litigious","revocabilidad"
"revocation","litigious","revocación"
"revocations","litigious","revocaciones"
"ruling","litigious","decisión"
"rulings","litigious","resoluciones"
"sentenced","litigious","sentenciado"
"sentencing","litigious","sentencia"
"sequestrator","litigious","embargador"
"settlement","litigious","asentamiento"
"settlements","litigious","asentamientos"
"severability","litigious","divisibilidad"
"severable","litigious","separable"
"severally","litigious","separadamente"
"severance","litigious","ruptura"
"severances","litigious","indemnizaciones"
"shall","litigious","deberá"
"statute","litigious","estatuto"
"statutes","litigious","estatutos"
"statutorily","litigious","estatutariamente"
"statutory","litigious","estatutario"
"subclause","litigious","subcláusula"
"subclauses","litigious","subcláusulas"
"subdocket","litigious","subdocket"
"subleasee","litigious","subarrendatario"
"subleasehold","litigious","subarriendo"
"sublessors","litigious","sublessors"
"sublicensee","litigious","sublicenciatario"
"sublicensor","litigious","sublicenciador"
"subparagraph","litigious","subpárrafo"
"subparagraphs","litigious","subpárrafos"
"subpoena","litigious","citación"
"subpoenaed","litigious","citado"
"subpoenas","litigious","citaciones"
"subrogated","litigious","subrogado"
"subrogation","litigious","subrogación"
"subtrust","litigious","confiar"
"subtrusts","litigious","subconfianzas"
"sue","litigious","demandar"
"sued","litigious","demandado"
"sues","litigious","demanda"
"suing","litigious","demandando"
"summoned","litigious","convocado"
"summoning","litigious","convocar"
"summons","litigious","citación"
"summonses","litigious","convocatorias"
"supersede","litigious","reemplazar"
"supersedeas","litigious","supersedeas"
"superseded","litigious","reemplazado"
"supersedes","litigious","reemplaza"
"superseding","litigious","reemplazando"
"sureties","litigious","garantías"
"surety","litigious","garantía"
"tenantability","litigious","tenability"
"terminable","litigious","terminable"
"terminus","litigious","término"
"testamentary","litigious","testamentario"
"testify","litigious","testificar"
"testifying","litigious","testificando"
"testimony","litigious","testimonio"
"thence","litigious","de allí"
"thenceforth","litigious","desde entonces"
"thenceforward","litigious","de allí en adelante"
"thereafter","litigious","después de eso"
"thereat","litigious","por eso"
"therefrom","litigious","de eso"
"therein","litigious","en esto"
"thereinafter","litigious","en adelante"
"thereof","litigious","del mismo"
"thereon","litigious","al respecto"
"thereover","litigious","por lo tanto"
"thereto","litigious","a esto"
"theretofor","litigious","por lo tanto"
"theretofore","litigious","hasta ahora"
"thereunder","litigious","a continuación"
"thereunto","litigious","a este respecto"
"thereupon","litigious","luego"
"therewith","litigious","con eso"
"tort","litigious","agravio"
"tortious","litigious","tortuoso"
"tortiously","litigious","tortuosamente"
"torts","litigious","agravios"
"transferor","litigious","transferidor"
"transferors","litigious","transferidores"
"unappealable","litigious","inapelable"
"unappealed","litigious","sin desaparecer"
"unconstitutional","litigious","inconstitucional"
"unconstitutionality","litigious","inconstitucionalidad"
"unconstitutionally","litigious","inconstitucionalmente"
"uncontracted","litigious","sin contrato"
"undefeased","litigious","indemne"
"undischarged","litigious","sin descargar"
"unencumber","litigious","liberar"
"unencumbered","litigious","sin gravámenes"
"unenforceability","litigious","inaplicabilidad"
"unenforceable","litigious","inaplicable"
"unlawful","litigious","ilegal"
"unlawfully","litigious","ilegalmente"
"unlawfulness","litigious","ilegalidad"
"unremediated","litigious","sin remedio"
"unstayed","litigious","desenfrenado"
"unto","litigious","hasta"
"usurious","litigious","usurioso"
"usurp","litigious","usurpar"
"usurpation","litigious","usurpación"
"usurped","litigious","usurpado"
"usurping","litigious","usurpando"
"usurps","litigious","usurpaciones"
"usury","litigious","usura"
"vendee","litigious","vendee"
"vendees","litigious","vendees"
"verdict","litigious","veredicto"
"verdicts","litigious","veredictos"
"viatical","litigious","viático"
"violative","litigious","violativo"
"voidable","litigious","anulable"
"voided","litigious","anulado"
"voiding","litigious","anular"
"warrantees","litigious","garantías"
"warrantor","litigious","garante"
"whatever","litigious","lo que sea"
"whatsoever","litigious","lo que"
"whensoever","litigious","cuando sea"
"whereabouts","litigious","paradero"
"whereas","litigious","mientras"
"whereat","litigious","donde"
"whereby","litigious","por lo cual"
"wherefore","litigious","por qué"
"wherein","litigious","donde"
"whereof","litigious","de lo cual"
"whereon","litigious","con que"
"whereto","litigious","a donde"
"whereunder","litigious","bajo qué"
"whereupon","litigious","después de lo cual"
"wherewith","litigious","con lo cual"
"whistleblowers","litigious","denunciantes"
"whomever","litigious","quien sea"
"whomsoever","litigious","quien sea"
"whosoever","litigious","cualquiera que"
"wilful","litigious","deliberado"
"willful","litigious","deliberado"
"willfully","litigious","intencionadamente"
"willfulness","litigious","voluntariedad"
"witness","litigious","testigo"
"witnesses","litigious","testigos"
"writ","litigious","escritura"
"writs","litigious","escritos"
"abide","constraining","acatar"
"abiding","constraining","permanencia"
"bound","constraining","Unido"
"bounded","constraining","encerrado"
"commit","constraining","cometer"
"commitment","constraining","compromiso"
"commitments","constraining","compromisos"
"commits","constraining","comete"
"committed","constraining","comprometido"
"committing","constraining","cometer"
"compel","constraining","obligar"
"compelled","constraining","obligado"
"compelling","constraining","convincente"
"compels","constraining","obliga"
"comply","constraining","cumplir"
"compulsion","constraining","compulsión"
"compulsory","constraining","obligatorio"
"confine","constraining","confinar"
"confined","constraining","confinado"
"confinement","constraining","confinamiento"
"confines","constraining","fronteras"
"confining","constraining","confinando"
"constrain","constraining","constreñir"
"constrained","constraining","constreñido"
"constraining","constraining","limitante"
"constrains","constraining","restricciones"
"constraint","constraining","restricción"
"constraints","constraining","restricciones"
"covenant","constraining","pacto"
"covenanted","constraining","convenido"
"covenanting","constraining","pacto"
"covenants","constraining","pactos"
"depend","constraining","depender"
"dependance","constraining","dependencia"
"dependances","constraining","dependencias"
"dependant","constraining","dependiente"
"dependencies","constraining","dependencias"
"dependent","constraining","dependiente"
"depending","constraining","dependiente"
"depends","constraining","depende"
"dictate","constraining","dictar"
"dictated","constraining","dictado"
"dictates","constraining","dicta"
"dictating","constraining","dictando"
"directive","constraining","directiva"
"directives","constraining","directivas"
"earmark","constraining","asignar"
"earmarked","constraining","destinado"
"earmarking","constraining","asignación"
"earmarks","constraining","asignaciones"
"encumber","constraining","cargar"
"encumbered","constraining","gravado"
"encumbering","constraining","gravando"
"encumbers","constraining","grava"
"encumbrance","constraining","gravamen"
"encumbrances","constraining","gravámenes"
"entail","constraining","implicar"
"entailed","constraining","implicado"
"entailing","constraining","que implica"
"entails","constraining","implica"
"entrench","constraining","atrincherar"
"entrenched","constraining","atrincherado"
"escrow","constraining","fideicomiso"
"escrowed","constraining","en custodia"
"escrows","constraining","Fideicomisos"
"forbade","constraining","prohibió"
"forbid","constraining","prohibir"
"forbidden","constraining","prohibido"
"forbidding","constraining","amenazante"
"forbids","constraining","prohíbe"
"impair","constraining","perjudicar"
"impaired","constraining","dañado"
"impairing","constraining","perjudicial"
"impairment","constraining","discapacidad"
"impairments","constraining","impedimentos"
"impairs","constraining","perjudica"
"impose","constraining","imponer"
"imposed","constraining","impuesto"
"imposes","constraining","impone"
"imposing","constraining","imponente"
"imposition","constraining","imposición"
"impositions","constraining","imposiciones"
"indebted","constraining","endeudado"
"inhibit","constraining","inhibir"
"inhibited","constraining","inhibido"
"inhibiting","constraining","inhibiendo"
"inhibits","constraining","inhibe"
"insist","constraining","insistir"
"insisted","constraining","insistió"
"insistence","constraining","insistencia"
"insisting","constraining","insistiendo"
"insists","constraining","insiste"
"irrevocable","constraining","irrevocable"
"irrevocably","constraining","irrevocablemente"
"limit","constraining","límite"
"limiting","constraining","limitante"
"limits","constraining","límites"
"mandate","constraining","mandato"
"mandated","constraining","bajo mandato"
"mandates","constraining","mandatos"
"mandating","constraining","mandato"
"mandatory","constraining","obligatorio"
"manditorily","constraining","manditoria"
"necessitate","constraining","necesitar"
"necessitated","constraining","necesario"
"necessitates","constraining","necesita"
"necessitating","constraining","exigiendo"
"noncancelable","constraining","no se puede cancelar"
"noncancellable","constraining","no cancelable"
"obligate","constraining","obligar"
"obligated","constraining","obligado"
"obligates","constraining","obliga"
"obligating","constraining","complaciente"
"obligation","constraining","obligación"
"obligations","constraining","obligaciones"
"obligatory","constraining","obligatorio"
"oblige","constraining","obligar"
"obliged","constraining","obligado"
"obliges","constraining","obliga"
"permissible","constraining","permisible"
"permission","constraining","permiso"
"permissions","constraining","permisos"
"permitted","constraining","permitido"
"permitting","constraining","permitiendo"
"pledge","constraining","promesa"
"pledged","constraining","comprometido"
"pledges","constraining","promesas"
"pledging","constraining","compromiso"
"preclude","constraining","imposibilitar"
"precluded","constraining","excluido"
"precludes","constraining","excluye"
"precluding","constraining","excluyendo"
"precondition","constraining","condición previa"
"preconditions","constraining","condiciones previas"
"preset","constraining","Preestablecido"
"prevent","constraining","evitar"
"prevented","constraining","prevenido"
"preventing","constraining","previniendo"
"prevents","constraining","evita"
"prohibit","constraining","prohibir"
"prohibited","constraining","prohibido"
"prohibiting","constraining","prohibiendo"
"prohibition","constraining","prohibición"
"prohibitions","constraining","prohibiciones"
"prohibitive","constraining","prohibitivo"
"prohibitively","constraining","prohibitivamente"
"prohibitory","constraining","prohibitorio"
"prohibits","constraining","prohíbe"
"refrain","constraining","estribillo"
"refraining","constraining","abstenerse"
"refrains","constraining","se abstiene"
"require","constraining","exigir"
"required","constraining","necesario"
"requirement","constraining","requisito"
"requirements","constraining","requisitos"
"requires","constraining","requiere"
"requiring","constraining","requiriendo"
"restrain","constraining","contener"
"restrained","constraining","contenido"
"restraining","constraining","contención"
"restrains","constraining","restricciones"
"restraint","constraining","restricción"
"restraints","constraining","restricciones"
"restrict","constraining","restringir"
"restricted","constraining","restringido"
"restricting","constraining","restringiendo"
"restriction","constraining","restricción"
"restrictions","constraining","restricciones"
"restrictive","constraining","restrictivo"
"restrictively","constraining","restrictivamente"
"restrictiveness","constraining","restrictividad"
"restricts","constraining","restringe"
"stipulate","constraining","estipular"
"stipulated","constraining","estipulado"
"stipulates","constraining","estipula"
"stipulating","constraining","estipulando"
"stipulation","constraining","estipulación"
"stipulations","constraining","estipulaciones"
"strict","constraining","estricto"
"stricter","constraining","más estricto"
"strictest","constraining","más estricto"
"strictly","constraining","estrictamente"
"unavailability","constraining","indisponibilidad"
"unavailable","constraining","indisponible"
"aegis","superfluous","égida"
"amorphous","superfluous","amorfo"
"anticipatory","superfluous","anticipado"
"appertaining","superfluous","perteneciente"
"assimilate","superfluous","asimilar"
"assimilating","superfluous","asimilando"
"assimilation","superfluous","asimilación"
"bifurcated","superfluous","bifurcado"
"bifurcation","superfluous","bifurcación"
"cessions","superfluous","cesiones"
"cognizable","superfluous","reconocible"
"concomitant","superfluous","concomitante"
"correlative","superfluous","correlativo"
"deconsolidation","superfluous","desconsolidación"
"delineation","superfluous","delineación"
"demonstrable","superfluous","demostrable"
"demonstrably","superfluous","demostrablemente"
"derecognized","superfluous","dado de baja"
"derecognizes","superfluous","da de baja"
"derivatively","superfluous","derivativamente"
"effectuate","superfluous","efectuar"
"effectuated","superfluous","efectuado"
"effectuates","superfluous","efectúa"
"effectuating","superfluous","efectuando"
"effectuation","superfluous","efectuación"
"efficacious","superfluous","eficaz"
"efficacy","superfluous","eficacia"
"exigent","superfluous","exigente"
"expeditiously","superfluous","expeditivamente"
"extant","superfluous","existente"
"furthermore","superfluous","además"
"germane","superfluous","relacionado"
"howsoever","superfluous","comoquiera que"
"impost","superfluous","impuesto"
"imposts","superfluous","impone"
"imputation","superfluous","imputación"
"imputed","superfluous","imputado"
"investigatory","superfluous","investigador"
"mandatorily","superfluous","obligatoriamente"
"nonetheless","superfluous","sin embargo"
"obviate","superfluous","evitar"
"plenary","superfluous","plenario"
"preponderance","superfluous","preponderancia"
"presumptive","superfluous","presunto"
"propagation","superfluous","propagación"
"proscribe","superfluous","proscribir"
"putative","superfluous","putativo"
"recharacterization","superfluous","Re-caracterización"
"redetermination","superfluous","redeterminación"
"redetermined","superfluous","redeterminado"
"stratum","superfluous","estrato"
"superannuation","superfluous","jubilación"
"theses","superfluous","tesis"
"ubiquitous","superfluous","ubicuo"
"wheresoever","superfluous","donde sea"
"whilst","superfluous","mientras que"
