"word","sentiment","translatedContent"
"badger","negative","tejón"
"badly","negative","mal"
"badly","sadness","mal"
"badness","anger","maldad"
"badness","disgust","maldad"
"badness","fear","maldad"
"badness","negative","maldad"
"bailiff","fear","alguacil"
"bailiff","negative","alguacil"
"bailiff","trust","alguacil"
"bait","fear","cebo"
"bait","negative","cebo"
"bait","trust","cebo"
"balance","positive","equilibrar"
"balanced","positive","equilibrado"
"bale","fear","bala"
"bale","negative","bala"
"balk","negative","obstáculo"
"ballad","positive","balada"
"ballet","positive","ballet"
"ballot","anticipation","votación"
"ballot","positive","votación"
"ballot","trust","votación"
"balm","anticipation","bálsamo"
"balm","joy","bálsamo"
"balm","negative","bálsamo"
"balm","positive","bálsamo"
"balsam","positive","bálsamo"
"ban","negative","prohibición"
"bandit","negative","bandido"
"bane","anger","perdición"
"bane","disgust","perdición"
"bane","fear","perdición"
"bane","negative","perdición"
"bang","anger","explosión"
"bang","disgust","explosión"
"bang","fear","explosión"
"bang","negative","explosión"
"bang","sadness","explosión"
"bang","surprise","explosión"
"banger","anger","petardo"
"banger","anticipation","petardo"
"banger","fear","petardo"
"banger","negative","petardo"
"banger","surprise","petardo"
"banish","anger","desterrar"
"banish","disgust","desterrar"
"banish","fear","desterrar"
"banish","negative","desterrar"
"banish","sadness","desterrar"
"banished","anger","alejado"
"banished","fear","alejado"
"banished","negative","alejado"
"banished","sadness","alejado"
"banishment","anger","destierro"
"banishment","disgust","destierro"
"banishment","negative","destierro"
"banishment","sadness","destierro"
"bank","trust","banco"
"banker","trust","banquero"
"bankrupt","fear","arruinado"
"bankrupt","negative","arruinado"
"bankrupt","sadness","arruinado"
"bankruptcy","anger","bancarrota"
"bankruptcy","disgust","bancarrota"
"bankruptcy","fear","bancarrota"
"bankruptcy","negative","bancarrota"
"bankruptcy","sadness","bancarrota"
"banquet","anticipation","banquete"
"banquet","joy","banquete"
"banquet","positive","banquete"
"banshee","anger","banshee"
"banshee","disgust","banshee"
"banshee","fear","banshee"
"banshee","negative","banshee"
"banshee","sadness","banshee"
"baptism","positive","bautismo"
"baptismal","joy","bautismal"
"baptismal","positive","bautismal"
"barb","anger","lengüeta"
"barb","negative","lengüeta"
"barbarian","fear","bárbaro"
"barbarian","negative","bárbaro"
"barbaric","anger","bárbaro"
"barbaric","disgust","bárbaro"
"barbaric","fear","bárbaro"
"barbaric","negative","bárbaro"
"barbarism","negative","barbarie"
"bard","positive","bardo"
"barf","disgust","barf"
"bargain","positive","negociar"
"bargain","trust","negociar"
"bark","anger","ladrar"
"bark","negative","ladrar"
"barred","negative","prohibido"
"barren","negative","estéril"
"barren","sadness","estéril"
"barricade","fear","barricada"
"barricade","negative","barricada"
"barrier","anger","barrera"
"barrier","negative","barrera"
"barrow","disgust","carretilla"
"bartender","trust","barman"
"barter","trust","permuta"
"base","trust","base"
"baseless","negative","infundado"
"basketball","anticipation","baloncesto"
"basketball","joy","baloncesto"
"basketball","positive","baloncesto"
"bastard","disgust","Bastardo"
"bastard","negative","Bastardo"
"bastard","sadness","Bastardo"
"bastion","anger","bastión"
"bastion","positive","bastión"
"bath","positive","bañera"
"battalion","anger","batallón"
"batter","anger","masa"
"batter","fear","masa"
"batter","negative","masa"
"battered","fear","abollado"
"battered","negative","abollado"
"battered","sadness","abollado"
"battery","anger","batería"
"battery","negative","batería"
"battle","anger","batalla"
"battle","negative","batalla"
"battled","anger","luchado"
"battled","fear","luchado"
"battled","negative","luchado"
"battled","sadness","luchado"
"battlefield","fear","campo de batalla"
"battlefield","negative","campo de batalla"
"bawdy","negative","obsceno"
"bayonet","anger","bayoneta"
"bayonet","fear","bayoneta"
"bayonet","negative","bayoneta"
"beach","joy","playa"
"beam","joy","haz"
"beam","positive","haz"
"beaming","anticipation","radiante"
"beaming","joy","radiante"
"beaming","positive","radiante"
"bear","anger","oso"
"bear","fear","oso"
"bearer","negative","portador"
"bearish","anger","osuno"
"bearish","fear","osuno"
"beast","anger","bestia"
"beast","fear","bestia"
"beast","negative","bestia"
"beastly","disgust","bestial"
"beastly","fear","bestial"
"beastly","negative","bestial"
"beating","anger","golpeando"
"beating","fear","golpeando"
"beating","negative","golpeando"
"beating","sadness","golpeando"
"beautification","joy","embellecimiento"
"beautification","positive","embellecimiento"
"beautification","trust","embellecimiento"
"beautiful","joy","hermoso"
"beautiful","positive","hermoso"
"beautify","joy","embellecer"
"beautify","positive","embellecer"
"beauty","joy","belleza"
"beauty","positive","belleza"
"bedrock","positive","base"
"bedrock","trust","base"
"bee","anger","abeja"
"bee","fear","abeja"
"beer","joy","cerveza"
"beer","positive","cerveza"
"befall","negative","acontecer"
"befitting","positive","propio"
"befriend","joy","ofrecer amistad"
"befriend","positive","ofrecer amistad"
"befriend","trust","ofrecer amistad"
"beg","negative","mendigar"
"beg","sadness","mendigar"
"beggar","negative","mendigo"
"beggar","sadness","mendigo"
"begging","negative","mendicidad"
"begun","anticipation","empezado"
"behemoth","fear","gigante"
"behemoth","negative","gigante"
"beholden","negative","agradecido"
"belated","negative","tardío"
"believed","trust","creído"
"believer","trust","creyente"
"believing","positive","creyendo"
"believing","trust","creyendo"
"belittle","anger","empequeñecer"
"belittle","disgust","empequeñecer"
"belittle","fear","empequeñecer"
"belittle","negative","empequeñecer"
"belittle","sadness","empequeñecer"
"belligerent","anger","beligerante"
"belligerent","fear","beligerante"
"belligerent","negative","beligerante"
"bellows","anger","fuelle"
"belt","anger","cinturón"
"belt","fear","cinturón"
"belt","negative","cinturón"
"bender","negative","juerga"
"benefactor","positive","benefactor"
"benefactor","trust","benefactor"
"beneficial","positive","beneficioso"
"benefit","positive","beneficio"
"benevolence","joy","benevolencia"
"benevolence","positive","benevolencia"
"benevolence","trust","benevolencia"
"benign","joy","benigno"
"benign","positive","benigno"
"bequest","trust","legado"
"bereaved","negative","afligido"
"bereaved","sadness","afligido"
"bereavement","negative","duelo"
"bereavement","sadness","duelo"
"bereft","negative","privado"
"berserk","anger","enloquecido"
"berserk","negative","enloquecido"
"berth","positive","atracar"
"bestial","disgust","bestial"
"bestial","fear","bestial"
"bestial","negative","bestial"
"betray","anger","traicionar"
"betray","disgust","traicionar"
"betray","negative","traicionar"
"betray","sadness","traicionar"
"betray","surprise","traicionar"
"betrayal","anger","traición"
"betrayal","disgust","traición"
"betrayal","negative","traición"
"betrayal","sadness","traición"
"betrothed","anticipation","prometido"
"betrothed","joy","prometido"
"betrothed","positive","prometido"
"betrothed","trust","prometido"
"betterment","positive","mejoramiento"
"beverage","positive","bebida"
"beware","anticipation","tener cuidado"
"beware","fear","tener cuidado"
"beware","negative","tener cuidado"
"bewildered","fear","desconcertado"
"bewildered","negative","desconcertado"
"bewildered","surprise","desconcertado"
"bewilderment","fear","desconcierto"
"bewilderment","surprise","desconcierto"
"bias","anger","parcialidad"
"bias","negative","parcialidad"
"biased","negative","parcial"
"biblical","positive","bíblico"
"bickering","anger","dimes y diretes"
"bickering","disgust","dimes y diretes"
"bickering","negative","dimes y diretes"
"biennial","anticipation","bienal"
"bier","fear","féretro"
"bier","negative","féretro"
"bier","sadness","féretro"
"bigot","anger","fanático"
"bigot","disgust","fanático"
"bigot","fear","fanático"
"bigot","negative","fanático"
"bigoted","anger","fanático"
"bigoted","disgust","fanático"
"bigoted","fear","fanático"
"bigoted","negative","fanático"
"bigoted","sadness","fanático"
"bile","anger","bilis"
"bile","disgust","bilis"
"bile","negative","bilis"
"bilingual","positive","bilingüe"
"biopsy","fear","biopsia"
"biopsy","negative","biopsia"
"birch","anger","abedul"
"birch","disgust","abedul"
"birch","fear","abedul"
"birch","negative","abedul"
"birth","anticipation","nacimiento"
"birth","fear","nacimiento"
"birth","joy","nacimiento"
"birth","positive","nacimiento"
"birth","trust","nacimiento"
"birthday","anticipation","cumpleaños"
"birthday","joy","cumpleaños"
"birthday","positive","cumpleaños"
"birthday","surprise","cumpleaños"
"birthplace","anger","lugar de nacimiento"
"birthplace","negative","lugar de nacimiento"
"bitch","anger","perra"
"bitch","disgust","perra"
"bitch","fear","perra"
"bitch","negative","perra"
"bitch","sadness","perra"
"bite","negative","mordedura"
"bitterly","anger","amargamente"
"bitterly","disgust","amargamente"
"bitterly","negative","amargamente"
"bitterly","sadness","amargamente"
"bitterness","anger","amargura"
"bitterness","disgust","amargura"
"bitterness","negative","amargura"
"bitterness","sadness","amargura"
"bizarre","negative","extraño"
"bizarre","surprise","extraño"
"black","negative","negro"
"black","sadness","negro"
"blackjack","negative","veintiuna"
"blackmail","anger","chantaje"
"blackmail","fear","chantaje"
"blackmail","negative","chantaje"
"blackness","fear","negrura"
"blackness","negative","negrura"
"blackness","sadness","negrura"
"blame","anger","culpa"
"blame","disgust","culpa"
"blame","negative","culpa"
"blameless","positive","inocente"
"bland","negative","amable"
"blanket","trust","manta"
"blasphemous","anger","blasfemo"
"blasphemous","disgust","blasfemo"
"blasphemous","negative","blasfemo"
"blasphemy","anger","blasfemia"
"blasphemy","negative","blasfemia"
"blast","anger","explosión"
"blast","fear","explosión"
"blast","negative","explosión"
"blast","surprise","explosión"
"blatant","anger","evidente"
"blatant","disgust","evidente"
"blatant","negative","evidente"
"blather","negative","decir tonterías"
"blaze","anger","resplandor"
"blaze","negative","resplandor"
"bleak","negative","desolado"
"bleak","sadness","desolado"
"bleeding","disgust","sangrado"
"bleeding","fear","sangrado"
"bleeding","negative","sangrado"
"bleeding","sadness","sangrado"
"blemish","anger","defecto"
"blemish","disgust","defecto"
"blemish","fear","defecto"
"blemish","negative","defecto"
"blemish","sadness","defecto"
"bless","anticipation","bendecir"
"bless","joy","bendecir"
"bless","positive","bendecir"
"bless","trust","bendecir"
"blessed","joy","bendito"
"blessed","positive","bendito"
"blessing","anticipation","bendición"
"blessing","joy","bendición"
"blessing","positive","bendición"
"blessing","trust","bendición"
"blessings","anticipation","bendiciones"
"blessings","joy","bendiciones"
"blessings","positive","bendiciones"
"blessings","surprise","bendiciones"
"blessings","trust","bendiciones"
"blight","disgust","plaga"
"blight","fear","plaga"
"blight","negative","plaga"
"blight","sadness","plaga"
"blighted","disgust","arruinado"
"blighted","negative","arruinado"
"blighted","sadness","arruinado"
"blind","negative","ciego"
"blinded","negative","cegado"
